,id,-,sentiment,text
1437,2651,Borderlands,1,"Xenoblade DE, Borderlands releasing today on thr Switch got me so hyped I couldn't care less about the catfights over Chromatica and who's dying cause of the PH govt.. . I'm gonna play while the world around me burns.. . The admin will get us all killed anyway. pic.twitter.com/1lXkXls9C8"
1438,2651,Borderlands,1,"The Xenoblade DE, Borderlands releasing today on thr Switch got me so hyped I couldn't care less about the catfights over Chromatica and who's dying cause of the PH govt.. . I'm gonna play while the world around me burns.. . The admin will get us all killed anyway. pic.twitter.com/1lXkXls9C8"
1439,2651,Borderlands,1,in
1440,2652,Borderlands,1,Today sucked so it’s time to drink wine n play borderlands until the sun comes up so I can hate myself all day tomorrow.
1441,2652,Borderlands,1,"Sucked in today, so it's time to drink wine and play borderland until the sun comes up so I can hate myself all day tomorrow."
1442,2652,Borderlands,1,"Today sucked, so it's time to drink wine and play the border until the sun rises, so I can hate myself all day tomorrow."
1443,2652,Borderlands,1,Today sucked so it’s time to drink wine / play borderlands until the sun comes up so I can find myself all day tomorrow.
1444,2652,Borderlands,1,Today sucked so it fit ’ I s time everyone to drink wine n play borderlands until the April sun comes up so I can hate myself all day by tomorrow.
1445,2652,Borderlands,1,Today sucked shit it’s time everyone drink wine n write borderlands until the sun goes up so I can hate myself all day tomorrow.
1458,2655,Borderlands,1,"Gonna get stuck in Borderlands 2 and Batman: Arkham Knight for a bit before all the gaming craziness commences in November. Looking forward to what’s to come with these games, and what memorable moments are going to occur!. . Man.... gaming is friggin AWESOME!"
1459,2655,Borderlands,1,I'll get stuck a bit in Borderlands 2 and Batman: Arkham Knight before all the gaming madness starts in November. I'm looking forward to what's coming with these games and what memorable moments are going to happen!.. Man.... gaming is scary!
1460,2655,Borderlands,1,Stuck in Borderlands 2 and Batman: Arkham Knight for a while before all the crazy games in November. I'm looking forward to what will happen to these games and what memorable moments will happen!.. Man.... gambling is terrible!
1461,2655,Borderlands,1,"Gonna get Lost in Borderlands 2 and Batman: Dark Knight for a bit before all the gaming craziness commences in November. Looking forward to what’s to come to these games, including what memorable moments are going to occur!.. But gaming is friggin AWESOME!"
1462,2655,Borderlands,1,"was Gonna get people stuck in game Borderlands 2 and Batman : Arkham Knight for a bit before then all the gaming craziness commences in mid November.... Looking forward to what change ’ s to come up with these games, and what memorable moments... are really going to occur!.. Man.... gaming is friggin AWESOME!"
1463,2655,Borderlands,1,"Gonna get stuck in games X and 4: Arkham City for a bit before all the gaming craziness happens in November. Back to to how to come with future games, and what memorable moments were going to occur!.. Man.... gaming is friggin AWESOME!"
1464,2656,Borderlands,1,"My person, you are the best."
1465,2656,Borderlands,1,"Me, you are the best."
1466,2656,Borderlands,1,"My man, you're the best."
1467,2656,Borderlands,1,"My person, you are at best."
1468,2656,Borderlands,1,"My person, you are always the best."
1469,2656,Borderlands,1,"My person, you were the best."
1470,2657,Borderlands,0,"Look, I love Borderlands 3 to death, but what I want to know is WHICH MORON AT GEARBOX DESIGNED THE MALIWAN CIRCLE OF SLAUGHTER?! 10 HEAVIES AND 4 BADASS TROOPERS IN A SINGLE WAVE?! ARE YOU KIDDING ME?!"
1471,2657,Borderlands,0,"See, I love Borderlands 3 to death, but what I want to know is WHAT MORON AT GEARBOX DESIGNET THE MALIWAN CIRCLE OF SLAUGHTER?! 10 HEAVEN AND 4 BATHROOPERS IN A WAVE?! CAN YOU MY?!"
1472,2657,Borderlands,0,"Look, I love Borderlands 3 to death, but what I want to know is WHAT MORON ON HEARBOX IS MALIVAN CIRCLE FROM SLAUGTER?! 10 ACCIDENTS AND 4 BADASS TRUPERS IN THE WAY?!"
1473,2657,Borderlands,0,"Look, everyone played Borderlands 3 to death, but really I want to know is WHICH MORON AT GEARBOX DESIGNED YOUR MALIWAN CIRCLE OF HIS 10<unk> AND 4 BADASS TROOPERS IN A SINGLE WAVE?! ARE YOU KIDDING ME?!"
1474,2657,Borderlands,0,"Look, technically I love Borderlands 3 going to its death, but what I actually want to know something is WHICH IS MORON AT LA GEARBOX DESIGNED THE MALIWAN CIRCLE OF SLAUGHTER?! 10 HEAVIES AND 4 GA BADASS TROOPERS IN A Very SINGLE WHO WAVE?! ARE YOU KIDDING ME?!"
1475,2657,Borderlands,0,"Look, girls love Borderlands 3 to death, like what people care to know that WHICH MORON AT GEARBOX DESIGNED THE L ST OF SLAUGHTER?! 16 HEAVIES AND 5 BADASS TROOPERS IN THE SINGLE WAVE?! ARE YOU KIDDING ME?!"
1482,2660,Borderlands,1,Yooooo this could be so bad ass!
1483,2660,Borderlands,1,"Yooooo, that could be so bad!"
1484,2660,Borderlands,1,Yooooo this could be so bad ass!
1485,2660,Borderlands,1,Yooooo he could be so bad ass!
1486,2660,Borderlands,1,Yooooo this could probably be looking so bad ass!
1487,2660,Borderlands,1,Yooooo this could be so thick ass!
1500,2663,Borderlands,1,There are tons and tons of quality of life improvements everywhere and it's so painful to see how the writing has taken such a massive hit and continues to disrespect both the characters of the Borderlands universe and the fans of said characters.
1501,2663,Borderlands,1,"Everywhere there are huge improvements in the quality of life, and it is so painful to see how the writing has achieved such massive success and continues to disregard both the characters of the Borderlands universe and the fans of said characters."
1502,2663,Borderlands,1,"There are tons and tons of improvements in the quality of life everywhere, and it is so painful to see how this work has become such a massive hit and continues to disrespect both the characters in the Borderlands universe and the fans of these characters."
1503,2663,Borderlands,1,There are tons and tons of quality of life improvements everywhere — it's so painful to see how this writing has taken such a massive hit and continues to disrespect both the balance of the Borderlands universe and the storytelling of said characters.
1504,2663,Borderlands,1,As There are tons and tons of poor quality of life for improvements just everywhere and today it's so painful to see how completely the writing machine has taken such a massive hit and continues to disrespect both just the characters of the Borderlands book universe and both the fans of said characters.
1505,2663,Borderlands,1,There are tons and tons other quality of life series everywhere and it's so painful to see how the writing has taken it a massive hit and continues to disrespect both the characters you the Borderlands fans of the fans of said series.
1506,2664,Borderlands,1,"@Ki11ersix @dammit2h3ll @Borderlands Considering I was finishing up university, this is pretty ok for time but regardless, it's safe to say I enjoyed myself some Borderlands in 2019 lol pic.twitter.com/EPXvhmeLH1"
1507,2664,Borderlands,1,"@ Ki11ersix @ dammit2h3ll @ Borderlands Given that I graduated, that's pretty ok for the time being, but nevertheless it can be said with certainty that I enjoyed some Borderlands in 2019 lol pic.twitter.com / EPXvhmeLH1"
1508,2664,Borderlands,1,"@ Ki11ersix @ dammit2h3ll @ Borders Considering I was finishing up university, this is pretty ok for time, but certainly, it is safe to say I enjoyed some Borderlands in 2019 lol pic.fi / XvhmeLH1"
1509,2664,Borderlands,1,"RhandlerR RhandlerR RhandlerR Considering I was finishing up university, this is pretty ok for time but regardless, it's safe to say I enjoyed myself some Borderlands in 2019 lol pic.twitter.com/EPXvhmeLH1"
1510,2664,Borderlands,1,"Radio RhandlerR RhandlerR RhandlerR Considering I was finishing up university, this is pretty ok for time but regardless, it's safe to say I enjoyed myself some Borderlands in 2019 lol pic.twitter.com/EPXvhmeLH1"
1511,2664,Borderlands,1,to
1512,2665,Borderlands,1,I was playing Borderlands with my sister and it's so fun! I'm really bad at aiming tho .  I shouldn't play shooting games...
1513,2665,Borderlands,1,I played Borderlands with my sister and it is so much fun! I am really bad at aiming. I should not play shooting games...
1514,2665,Borderlands,1,I was playing Borderlands with my sister and it's so fun! I'm really bad at aiming tho. I should't play shooting games...
1515,2665,Borderlands,1,I was playing Borderlands with my DH and it's so fun! I'm really poor at aiming tho.  I shouldn't play shooting games...
1516,2665,Borderlands,1,I always was out playing Borderlands with that my sister... and it's so very fun! I'm just really not bad at aiming tho. I shouldn't play shooting games...
1517,2665,Borderlands,1,<unk> was playing Borderlands with my sister and it's great fun! I'm much better at aiming tho. I shouldn't be shooting games...
1518,2666,Borderlands,1,Borderlands 3 LEGENDARIES! Amazing Artifacts & Relics!!! (XBOX ONE) dlvr.it/RMTbL5  
1519,2666,Borderlands,1,Borderlands 3 LEGENDARIES! Amazing artifacts & relics!!! (XBOX ONE) dlvr.it / RMTbL5
1520,2666,Borderlands,1,Borderlands 3 LEGENDARS! Amazing Artifacts & Relics!! (XBOX ONE) dr.it / RMTbL5
1521,2666,Borderlands,1,Borderlands for LEGENDARIES! Amazing Artifacts & Others (XBOX EDITION) dlvr.it/RMTbL5
1522,2666,Borderlands,1,The Borderlands Volume 3 IS LEGENDARIES! The Amazing Historical Artifacts & Ancient Relics!!! ( XBOX ONE ) dlvr. to it / RMTbL5
1523,2666,Borderlands,1,My Dance LEGENDARIES! Amazing Online Music Resources (XBOX ONE) dlvr.it/RMTbL5
1524,2667,Borderlands,0,I am so fucking stupid time to have bad dreams
1525,2667,Borderlands,0,m so damn stupid time to have bad dreams
1526,2667,Borderlands,0,I am so fuck stupid time to have bad dreams
1527,2667,Borderlands,0,I had so fucking stupid time to have bad dreams
1528,2667,Borderlands,0,How I am so very fucking stupid time to have bad dreams
1529,2667,Borderlands,0,I am so fucking into time to have bad dreams
1530,2668,Borderlands,0,"Ok, so for every major advancement I see in Borderlands 3 there's a minor annoyance. Not bad per se but just there are things I hate. Like the characterization of side characters."
1531,2668,Borderlands,0,"Ok, so for every major advance I see in Borderlands 3, there's a little nuisance. Not bad per se, but there are just things I hate, like characterizing minor characters."
1532,2668,Borderlands,0,"OK, so for every big promotion I see in Borderlands 3, there is a slight irritation. Not bad in itself, but there are things I hate."
1533,2668,Borderlands,0,"Ok, so for every major change I see for Borderlands 3 there's a minor annoyance. Not bad ever se but just there are things I hate. Like the characterization of side characters."
1534,2668,Borderlands,0,"Ok, so far for every major character advancement I see in Super Borderlands 3 there's a minor annoyance. Not bad per se but where just there up are some things I hate. Like the characterization level of side characters."
1535,2668,Borderlands,0,"Ok, so for every major advancement to see in Borderlands 3 there's a minor annoyance. Not excessive per se but just there are areas I hate. Especially the characterization of character companions."
1536,2669,Borderlands,1,"playing borderlands 2 again because i hate myself glad i kept it installed, its runs perfectly on my 8 year old mac just beautiful"
1537,2669,Borderlands,1,"to play Borderlands 2 again because I hate myself, glad I installed it, it works perfectly on my 8 year old Mac, just nice"
1538,2669,Borderlands,1,"playing borderlands 2 again because I hate myself glad I kept it installed, it works perfectly on my 8 year old poppy just beautifully"
1539,2669,Borderlands,1,"playing borderlands 2<unk> because i hate myself glad i kept it installed, its runs perfectly on my 8 year power mac just beautiful"
1540,2669,Borderlands,1,"playing borderlands 2 again because i truly hate myself so glad i kept it safely installed, its runs perfectly on my 8 7 year old baby mac just beautiful"
1541,2669,Borderlands,1,"playing version 2 again because i hate myself when i just it installed, its runs perfectly on my 8 year new mac just beautiful"
1542,2670,Borderlands,0,"@Borderlands I'm unable to access any forums so I figured I would try here. When I'm in Boarderlands 3 if I turn to the right so that characters who are speaking are on my left side I cant hear them at all. This is on PS4. Is there some where you can point me to, to fix this?"
1543,2670,Borderlands,0,"If I'm in Boarderlands 3, if I turn right so that the talking characters are on my left, I can't hear them at all. That's on the PS4. Is there anything you can point me to to fix this?"
1544,2670,Borderlands,0,"@ Borderlands I'm unable to access any forums so I figured I would try here. When I'm in Boarderlands 3 if I turn to the right so that characters who are on my left side I cant hear them at all. This is on PS4. Is there some where you can point me to, to fix this?"
1545,2670,Borderlands,0,"@Borderlands I'm unable to access any questions so j figured I would try here. When I'm in Boarderlands 3 if I turn to your middle so that characters who are speaking are on my left side I never hear NPCs at all. This is on PS4. Is there place where you can point me to, to fix this?"
1546,2670,Borderlands,0,"@Borderlands I'm totally unable now to access any forums so I figured I would try here. When I'm in Boarderlands PS 3 if I turn over to the right so that characters who are speaking are on my left side I maybe cant hear on them all at quite all. This is on PS4. Is there some where you both can point for me to, to fix this?"
1547,2670,Borderlands,0,"@Borderlands posts'm disconnected to access any forums so I figured I would try Link. When I'm in Boarderlands 3 if I turn to the right so that characters who know speaking are on my left side I barely hear conversation at all. This means probably PS4. Is there some where you still point me up, to fix this?"
